date,symbol,open,high,low,close,volume,return_1d,period_end,report_date,fiscal_quarter,report_type,filing_lag_days,revenue,revenue_yoy,net_income,net_margin,operating_cashflow,debt_to_equity,gross_margin,roe,eps_estimate,eps_actual,eps_surprise,eps_surprise_pct,is_report_day,days_since_report,has_fundamentals
2019-08-07,ALFA,155.72,156.3,153.15,155.76,2024834,0.009286,2019-03-29,2019-04-22,1.0,quarterly,24.0,20290.47,,154.14,0.008,176.87,1.257,0.071,0.019,0.612,0.651,0.039,0.064,0,107,1
2019-08-08,ALFA,156.84,157.28,154.0,156.55,1273435,0.005096,2019-03-29,2019-04-22,1.0,quarterly,24.0,20290.47,,154.14,0.008,176.87,1.257,0.071,0.019,0.612,0.651,0.039,0.064,0,108,1
2019-08-09,ALFA,158.08,161.01,155.97,157.94,1527017,0.008905,2019-03-29,2019-04-22,1.0,quarterly,24.0,20290.47,,154.14,0.008,176.87,1.257,0.071,0.019,0.612,0.651,0.039,0.064,0,109,1
2019-08-12,ALFA,159.39,160.35,156.55,159.72,1029420,0.011264,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,1,0,1
2019-08-13,ALFA,158.55,159.92,157.55,158.7,2162411,-0.006388,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,1,1
2019-08-14,ALFA,155.76,157.4,153.55,155.94,470058,-0.017424,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,2,1
2019-08-15,ALFA,155.32,155.78,153.47,154.77,2261068,-0.007477,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,3,1
2019-08-16,ALFA,155.73,156.44,153.83,156.3,676896,0.009891,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,4,1
2019-08-19,ALFA,155.9,159.0,152.42,155.53,2231268,-0.004963,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,7,1
2019-08-20,ALFA,153.62,156.8,150.6,154.09,256491,-0.009224,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,8,1
2019-08-21,ALFA,150.24,153.3,148.66,150.55,231676,-0.023002,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,9,1
2019-08-22,ALFA,153.49,154.59,151.69,153.66,414077,0.020693,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,10,1
2019-08-23,ALFA,155.53,156.28,152.47,155.27,1460100,0.010443,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,11,1
2019-08-26,ALFA,156.66,158.09,153.57,156.71,812490,0.009274,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,14,1
2019-08-27,ALFA,158.6,160.08,155.97,158.45,1575160,0.011124,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,15,1
2019-08-28,ALFA,159.46,159.56,159.18,159.47,2085931,0.006411,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,16,1
2019-08-29,ALFA,158.99,161.49,157.83,158.91,262446,-0.003477,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,17,1
2019-08-30,ALFA,159.14,162.31,155.64,158.49,1411266,-0.002669,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,18,1
2019-09-02,ALFA,157.69,159.75,155.25,158.05,1900351,-0.002799,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,21,1
2019-09-03,ALFA,163.14,164.45,160.67,163.11,1176345,0.032045,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,22,1
2019-09-04,ALFA,164.52,165.86,162.14,164.36,2327613,0.007666,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,23,1
2019-09-05,ALFA,163.58,163.96,161.99,163.39,1722974,-0.00589,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,24,1
2019-09-06,ALFA,164.18,165.23,162.81,164.3,279425,0.005553,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,25,1
2019-09-09,ALFA,162.51,164.18,159.58,162.22,1445474,-0.012665,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,28,1
2019-09-10,ALFA,165.5,166.98,163.73,164.76,1083094,0.015658,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,29,1
2019-09-11,ALFA,163.13,165.07,160.87,163.26,502482,-0.009106,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,30,1
2019-09-12,ALFA,163.81,166.78,161.41,163.98,2385929,0.004425,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,31,1
2019-09-13,ALFA,165.81,166.63,162.94,165.75,712033,0.010782,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,32,1
2019-09-16,ALFA,166.73,166.9,165.23,166.35,391742,0.00362,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,35,1
2019-09-17,ALFA,166.74,166.98,164.25,166.77,711801,0.002556,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,36,1
2019-09-18,ALFA,167.3,167.82,166.38,166.81,2092985,0.000237,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,37,1
2019-09-19,ALFA,167.28,169.22,166.4,166.93,1579890,0.000712,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,38,1
2019-09-20,ALFA,166.12,168.82,164.43,165.87,2085934,-0.006376,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,39,1
2019-09-23,ALFA,164.84,168.06,164.58,165.12,1261736,-0.004493,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,42,1
2019-09-24,ALFA,168.06,170.22,164.75,167.94,469055,0.01704,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,43,1
2019-09-25,ALFA,167.98,169.38,164.79,167.83,1091445,-0.000649,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,44,1
2019-09-26,ALFA,165.74,166.97,165.5,166.39,659470,-0.00858,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,45,1
2019-09-27,ALFA,165.17,166.67,162.39,165.29,1480270,-0.006599,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,46,1
2019-09-30,ALFA,167.47,168.76,165.73,167.59,819677,0.013892,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,49,1
2019-10-01,ALFA,169.19,172.14,166.66,169.06,2431266,0.008801,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,50,1
2019-10-02,ALFA,170.34,172.04,167.11,170.13,1067569,0.006346,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,51,1
2019-10-03,ALFA,170.19,171.03,167.46,169.45,922644,-0.004018,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,52,1
2019-10-04,ALFA,170.12,171.49,169.65,170.45,2464339,0.005894,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,53,1
2019-10-07,ALFA,169.02,169.71,168.93,169.17,1396449,-0.00749,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,56,1
2019-10-08,ALFA,168.78,171.89,167.0,168.72,592115,-0.002651,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,57,1
2019-10-09,ALFA,170.63,170.88,167.34,170.58,1304851,0.011027,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,58,1
2019-10-10,ALFA,172.15,172.53,170.14,172.4,785794,0.010667,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,59,1
2019-10-11,ALFA,171.02,171.72,169.17,170.49,1848278,-0.011085,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,60,1
2019-10-14,ALFA,169.07,171.83,168.68,168.87,1519511,-0.009523,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,63,1
2019-10-15,ALFA,169.75,171.57,166.26,169.37,1879667,0.002944,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,64,1
2019-10-16,ALFA,172.5,175.31,171.31,173.11,2362312,0.022089,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,65,1
2019-10-17,ALFA,168.69,170.25,166.29,168.99,1876862,-0.023798,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,66,1
2019-10-18,ALFA,170.6,170.92,167.47,169.85,983303,0.005106,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,67,1
2019-10-21,ALFA,167.49,170.37,166.07,166.98,663495,-0.016872,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,70,1
2019-10-22,ALFA,165.95,166.65,165.62,165.91,1417550,-0.006459,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,71,1
2019-10-23,ALFA,165.37,165.56,163.89,165.22,1232914,-0.004158,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,72,1
2019-10-24,ALFA,164.78,166.7,163.24,164.34,920016,-0.005292,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,73,1
2019-10-25,ALFA,162.4,163.37,160.1,163.03,2065701,-0.007991,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,74,1
2019-10-28,ALFA,162.94,163.43,160.25,163.04,2291545,7.2e-05,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,77,1
2019-10-29,ALFA,161.62,164.38,160.84,161.77,1077519,-0.00777,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,78,1
2019-10-30,ALFA,159.33,160.94,157.39,159.11,1766044,-0.016471,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,79,1
2019-10-31,ALFA,160.62,161.69,160.41,160.85,2463786,0.010965,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,80,1
2019-11-01,ALFA,162.33,163.52,161.45,162.21,227351,0.008419,2019-06-28,2019-08-12,2.0,quarterly,44.0,20424.3,,2809.93,0.138,2827.26,1.01,0.194,0.072,0.872,0.837,-0.035,-0.04,0,81,1
2019-11-04,ALFA,164.01,166.43,161.4,163.92,1039009,0.010554,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,1,0,1
2019-11-05,ALFA,160.6,161.09,158.04,160.8,1897013,-0.019039,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,1,1
2019-11-06,ALFA,161.83,162.28,158.78,161.3,1344633,0.003131,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,2,1
2019-11-07,ALFA,162.24,164.79,161.7,162.75,2021339,0.009003,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,3,1
2019-11-08,ALFA,160.7,162.74,158.89,160.76,1291408,-0.012264,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,4,1
2019-11-11,ALFA,160.66,164.2,159.25,161.07,348121,0.001928,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,7,1
2019-11-12,ALFA,161.14,162.4,157.6,160.79,1197426,-0.00171,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,8,1
2019-11-13,ALFA,164.83,165.12,162.34,164.53,1130362,0.023214,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,9,1
2019-11-14,ALFA,168.76,170.61,165.21,168.36,2144952,0.023336,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,10,1
2019-11-15,ALFA,165.07,167.29,164.52,165.16,538903,-0.019059,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,11,1
2019-11-18,ALFA,170.03,170.6,168.45,170.05,557133,0.029647,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,14,1
2019-11-19,ALFA,168.36,170.26,165.59,168.2,525446,-0.010881,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,15,1
2019-11-20,ALFA,170.53,171.28,168.88,170.19,1505628,0.011806,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,16,1
2019-11-21,ALFA,172.5,175.42,169.85,172.06,2489786,0.010993,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,17,1
2019-11-22,ALFA,170.15,173.01,168.35,170.14,1622783,-0.011163,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,18,1
2019-11-25,ALFA,171.44,172.96,167.88,171.28,2077464,0.006693,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,21,1
2019-11-26,ALFA,171.41,174.73,170.51,171.18,2157809,-0.000571,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,22,1
2019-11-27,ALFA,172.06,175.98,168.84,172.6,1581393,0.008277,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,23,1
2019-11-28,ALFA,173.37,173.89,171.9,173.34,1601160,0.004309,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,24,1
2019-11-29,ALFA,175.35,177.14,173.66,175.79,759047,0.014146,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,25,1
2019-12-02,ALFA,176.23,178.38,174.14,176.04,2408046,0.001413,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,28,1
2019-12-03,ALFA,175.52,175.98,174.52,175.61,2012004,-0.002463,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,29,1
2019-12-04,ALFA,177.97,179.38,174.51,177.95,2205985,0.013325,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,30,1
2019-12-05,ALFA,179.72,180.72,175.84,179.11,2462535,0.006539,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,31,1
2019-12-06,ALFA,180.47,184.44,176.96,180.99,1002101,0.010487,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,32,1
2019-12-09,ALFA,179.68,181.22,176.05,179.63,530619,-0.007476,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,35,1
2019-12-10,ALFA,177.11,180.1,174.7,177.37,2177784,-0.012602,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,36,1
2019-12-11,ALFA,176.66,178.08,174.75,176.39,1287808,-0.005517,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,37,1
2019-12-12,ALFA,174.79,175.33,171.75,174.74,2404498,-0.009384,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,38,1
2019-12-13,ALFA,176.38,179.44,175.9,176.07,1797334,0.007651,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,39,1
2019-12-16,ALFA,177.86,178.39,174.87,178.3,791553,0.012626,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,42,1
2019-12-17,ALFA,177.89,178.29,176.08,178.0,1016088,-0.001654,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,43,1
2019-12-18,ALFA,181.0,182.51,178.53,181.13,1603480,0.017561,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,44,1
2019-12-19,ALFA,183.4,186.45,181.97,183.9,1106942,0.015298,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,45,1
2019-12-20,ALFA,184.03,185.78,182.62,184.46,848148,0.003048,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,46,1
2019-12-23,ALFA,182.74,183.35,182.54,183.02,682607,-0.007789,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,49,1
2019-12-24,ALFA,187.19,188.44,185.02,186.66,1694004,0.019846,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,50,1
2019-12-25,ALFA,186.84,187.82,185.0,186.58,280912,-0.000419,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,51,1
2019-12-26,ALFA,187.18,187.3,185.9,186.81,415378,0.001242,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,52,1
2019-12-27,ALFA,185.73,188.04,184.75,186.0,297830,-0.004304,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,53,1
2019-12-30,ALFA,183.6,184.18,181.42,183.67,1888632,-0.012572,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,56,1
2019-12-31,ALFA,181.01,182.11,179.29,180.5,267443,-0.017226,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,57,1
2020-01-01,ALFA,182.12,184.48,179.01,182.05,1165585,0.008556,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,58,1
2020-01-02,ALFA,180.63,183.27,179.61,180.09,479047,-0.010763,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,59,1
2020-01-03,ALFA,186.63,187.68,184.42,186.61,1550806,0.036229,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,60,1
2020-01-06,ALFA,184.61,185.89,183.33,184.0,279149,-0.013994,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,63,1
2020-01-07,ALFA,180.89,182.04,178.94,181.08,259483,-0.015865,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,64,1
2020-01-08,ALFA,182.09,185.72,180.04,182.23,1145320,0.006323,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,65,1
2020-01-09,ALFA,184.53,186.01,182.13,185.23,1799515,0.016501,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,66,1
2020-01-10,ALFA,185.2,186.27,183.56,185.51,452137,0.001515,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,67,1
2020-01-13,ALFA,187.11,188.83,185.0,186.95,1340780,0.007741,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,70,1
2020-01-14,ALFA,182.5,183.56,181.76,182.8,2063750,-0.022214,2019-09-30,2019-11-04,3.0,quarterly,34.0,20520.57,,1175.42,0.057,1289.65,1.187,0.122,0.095,0.82,0.818,-0.002,-0.002,0,71,1
